match_id,players_in_chat,percent_players_in_chat
30517,4,40.0
30518,6,60.0
30519,4,40.0
30520,7,70.0
30521,9,90.0
30522,5,50.0
30523,6,60.0
30524,7,70.0
30525,7,70.0
30526,6,60.0
30527,4,40.0
30528,6,60.0
30529,9,90.0
30530,8,80.0
30531,7,70.0
30532,7,70.0
30533,5,50.0
30534,5,50.0
30535,3,30.0
30536,5,50.0
30537,8,80.0
30538,8,80.0
30539,6,60.0
30540,7,70.0
30541,6,60.0
30542,6,60.0
30543,6,60.0
30544,5,50.0
30545,7,70.0
30546,6,60.0
30547,6,60.0
30548,7,70.0
30549,6,60.0
30550,2,20.0
30551,3,30.0
30552,6,60.0
30553,5,50.0
30554,6,60.0
30555,7,70.0
30556,6,60.0
30557,6,60.0
30558,7,70.0
30559,5,50.0
30560,6,60.0
30561,2,20.0
30562,8,80.0
30563,6,60.0
30564,8,80.0
30565,9,90.0
30566,8,80.0
30567,7,70.0
30568,6,60.0
30569,7,70.0
30570,5,50.0
30571,9,90.0
30572,5,50.0
30573,8,80.0
30574,5,50.0
30575,3,30.0
30576,5,50.0
30577,6,60.0
30578,8,80.0
30579,9,90.0
30580,6,60.0
30581,5,50.0
30582,4,40.0
30583,7,70.0
30584,9,90.0
30585,6,60.0
30586,5,50.0
30587,6,60.0
30588,2,20.0
30589,5,50.0
30590,7,70.0
30591,8,80.0
30592,10,100.0
30593,5,50.0
30594,10,100.0
30595,7,70.0
30596,10,100.0
30597,9,90.0
30598,9,90.0
30599,7,70.0
30600,4,40.0
30601,5,50.0
30602,7,70.0
30603,4,40.0
30604,3,30.0
30605,7,70.0
30606,7,70.0
30607,5,50.0
30608,9,90.0
30609,3,30.0
30610,6,60.0
30611,6,60.0
30612,7,70.0
30613,7,70.0
30614,5,50.0
30615,9,90.0
30616,7,70.0
30617,4,40.0
30618,7,70.0
30619,5,50.0
30620,7,70.0
30621,5,50.0
30622,8,80.0
30623,6,60.0
30624,4,40.0
30625,4,40.0
30626,8,80.0
30627,1,10.0
30628,5,50.0
30629,5,50.0
30630,6,60.0
30631,5,50.0
30632,6,60.0
30633,3,30.0
30634,6,60.0
30635,1,10.0
30636,6,60.0
30637,8,80.0
30638,5,50.0
30639,7,70.0
30641,6,60.0
30642,7,70.0
30643,4,40.0
30644,7,70.0
30645,5,50.0
30646,7,70.0
30647,5,50.0
30648,8,80.0
30649,8,80.0
30650,5,50.0
30651,7,70.0
30652,10,100.0
30653,4,40.0
30654,8,80.0
30655,2,20.0
30656,4,40.0
30657,7,70.0
30658,4,40.0
30659,8,80.0
30660,8,80.0
30661,7,70.0
30662,4,40.0
30663,8,80.0
30664,6,60.0
30665,8,80.0
30666,6,60.0
30667,2,20.0
30668,8,80.0
30669,4,40.0
30670,7,70.0
30671,4,40.0
30672,7,70.0
30673,9,90.0
30675,9,90.0
30676,7,70.0
30677,4,40.0
30678,7,70.0
30679,5,50.0
30680,6,60.0
30681,5,50.0
30682,6,60.0
30683,8,80.0
30684,5,50.0
30685,4,40.0
30686,5,50.0
30687,6,60.0
30688,7,70.0
30689,7,70.0
30690,3,30.0
30691,8,80.0
30692,8,80.0
30693,6,60.0
30694,7,70.0
30695,7,70.0
30696,6,60.0
30697,8,80.0
30698,7,70.0
30699,7,70.0
30700,6,60.0
30701,8,80.0
30702,8,80.0
30703,10,100.0
30704,5,50.0
30705,6,60.0
30706,8,80.0
30707,7,70.0
30708,6,60.0
30709,4,40.0
30710,3,30.0
30711,8,80.0
30712,6,60.0
30713,9,90.0
30714,8,80.0
30715,8,80.0
30716,4,40.0
30717,7,70.0
30718,6,60.0
30719,7,70.0
30720,3,30.0
30721,9,90.0
30722,9,90.0
30723,7,70.0
30724,7,70.0
30725,3,30.0
30726,5,50.0
30727,6,60.0
30728,9,90.0
30729,4,40.0
30730,7,70.0
30731,6,60.0
30732,10,100.0
30733,9,90.0
30734,3,30.0
30735,8,80.0
30736,7,70.0
30737,6,60.0
30738,7,70.0
30739,4,40.0
30740,7,70.0
30741,8,80.0
30742,8,80.0
30743,5,50.0
30744,3,30.0
30745,3,30.0
30746,9,90.0
30747,4,40.0
30748,8,80.0
30749,4,40.0
30750,8,80.0
30751,3,30.0
30752,8,80.0
30753,5,50.0
30754,9,90.0
30755,7,70.0
30756,6,60.0
30757,8,80.0
30758,7,70.0
30759,7,70.0
30760,6,60.0
30761,4,40.0
30762,8,80.0
30763,8,80.0
30764,9,90.0
30765,7,70.0
30766,6,60.0
30767,2,20.0
30768,4,40.0
30769,8,80.0
30770,9,90.0
30771,4,40.0
30772,6,60.0
30773,4,40.0
30774,3,30.0
30775,7,70.0
30776,9,90.0
30777,7,70.0
30778,7,70.0
30779,5,50.0
30780,3,30.0
30781,6,60.0
30782,10,100.0
30783,10,100.0
30784,5,50.0
30785,3,30.0
30786,4,40.0
30787,5,50.0
30788,9,90.0
30789,4,40.0
30790,5,50.0
30791,7,70.0
30792,3,30.0
30793,5,50.0
30794,2,20.0
30795,4,40.0
30796,9,90.0
30797,9,90.0
30798,8,80.0
30799,7,70.0
30800,8,80.0
30801,8,80.0
30802,6,60.0
30803,3,30.0
30804,6,60.0
30805,9,90.0
30806,6,60.0
30807,6,60.0
30808,3,30.0
30809,7,70.0
30810,6,60.0
30811,6,60.0
30812,5,50.0
30813,5,50.0
30814,9,90.0
30815,9,90.0
30816,4,40.0
30817,5,50.0
30818,3,30.0
30819,7,70.0
30820,6,60.0
30821,10,100.0
30822,8,80.0
30823,9,90.0
30824,7,70.0
30825,9,90.0
30826,5,50.0
30827,6,60.0
30828,7,70.0
30829,6,60.0
30830,9,90.0
30831,5,50.0
30832,10,100.0
30833,2,20.0
30834,3,30.0
30835,4,40.0
30836,5,50.0
30837,7,70.0
30838,7,70.0
30839,7,70.0
30840,7,70.0
30841,4,40.0
30842,7,70.0
30843,7,70.0
30844,6,60.0
30845,10,100.0
30846,9,90.0
30847,9,90.0
30848,4,40.0
30849,7,70.0
30850,8,80.0
30851,4,40.0
30852,5,50.0
30853,10,100.0
30854,4,40.0
30855,8,80.0
30856,8,80.0
30857,8,80.0
30858,8,80.0
30859,9,90.0
30860,5,50.0
30861,5,50.0
30862,6,60.0
30863,7,70.0
30864,7,70.0
30865,6,60.0
30866,5,50.0
30867,9,90.0
30868,4,40.0
30869,6,60.0
30870,8,80.0
30871,7,70.0
30872,9,90.0
30873,6,60.0
30874,4,40.0
30875,5,50.0
30876,7,70.0
30877,4,40.0
30878,9,90.0
30879,4,40.0
30880,6,60.0
30881,5,50.0
30882,7,70.0
30883,3,30.0
30884,7,70.0
30885,8,80.0
30886,8,80.0
30887,7,70.0
30888,3,30.0
30889,5,50.0
30890,8,80.0
30891,8,80.0
30892,9,90.0
30893,4,40.0
30894,9,90.0
30895,3,30.0
30896,5,50.0
30897,4,40.0
30898,4,40.0
30899,9,90.0
30900,7,70.0
30901,5,50.0
30902,5,50.0
30903,10,100.0
30904,6,60.0
30905,4,40.0
30906,1,10.0
30907,7,70.0
30908,7,70.0
30909,4,40.0
30910,5,50.0
30911,6,60.0
30912,10,100.0
30913,9,90.0
30914,8,80.0
30915,9,90.0
30916,4,40.0
30917,6,60.0
30918,7,70.0
30919,7,70.0
30920,6,60.0
30921,7,70.0
30922,4,40.0
30923,2,20.0
30924,4,40.0
30925,4,40.0
30926,4,40.0
30927,7,70.0
30928,9,90.0
30929,10,100.0
30930,7,70.0
30931,6,60.0
30932,5,50.0
30933,7,70.0
30934,4,40.0
30935,5,50.0
30936,5,50.0
30937,6,60.0
30938,6,60.0
30939,9,90.0
30940,7,70.0
30941,8,80.0
30942,4,40.0
30943,5,50.0
30944,6,60.0
30945,5,50.0
30946,6,60.0
30947,6,60.0
30948,8,80.0
30949,8,80.0
30950,4,40.0
30951,7,70.0
30952,4,40.0
30953,5,50.0
30954,7,70.0
30955,9,90.0
30956,8,80.0
30957,7,70.0
30958,6,60.0
30959,5,50.0
30960,6,60.0
30961,3,30.0
30962,8,80.0
30963,4,40.0
30964,6,60.0
30965,8,80.0
30966,7,70.0
30967,5,50.0
30968,7,70.0
30969,4,40.0
30970,4,40.0
30971,6,60.0
30972,7,70.0
30973,7,70.0
30974,6,60.0
30975,9,90.0
30976,5,50.0
30977,5,50.0
30978,4,40.0
30979,7,70.0
30980,9,90.0
30981,3,30.0
30982,7,70.0
30983,9,90.0
30984,8,80.0
30985,8,80.0
30986,7,70.0
30987,7,70.0
30988,7,70.0
30989,6,60.0
30990,5,50.0
30991,5,50.0
30992,1,10.0
30993,7,70.0
30994,9,90.0
30995,5,50.0
30996,5,50.0
30997,5,50.0
30998,6,60.0
30999,5,50.0
31000,8,80.0
31001,3,30.0
31002,7,70.0
31003,5,50.0
31004,4,40.0
31005,6,60.0
31006,4,40.0
31007,8,80.0
31008,8,80.0
31009,6,60.0
31010,6,60.0
31011,5,50.0
31012,5,50.0
31013,5,50.0
31014,7,70.0
31015,8,80.0
31016,5,50.0
31017,2,20.0
31018,4,40.0
31019,4,40.0
31020,9,90.0
31021,2,20.0
31022,7,70.0
31023,6,60.0
31024,7,70.0
31025,10,100.0
31026,7,70.0
31027,9,90.0
31028,6,60.0
31029,6,60.0
31030,8,80.0
31031,4,40.0
31032,9,90.0
31033,6,60.0
31034,5,50.0
31035,8,80.0
31036,6,60.0
31037,5,50.0
31038,3,30.0
31039,3,30.0
31040,7,70.0
31041,4,40.0
31042,5,50.0
31043,6,60.0
31044,6,60.0
31045,7,70.0
31046,6,60.0
31047,2,20.0
31048,8,80.0
31049,8,80.0
31050,8,80.0
31051,5,50.0
31052,5,50.0
31053,3,30.0
31054,5,50.0
31055,9,90.0
31056,6,60.0
31057,6,60.0
31058,5,50.0
31059,4,40.0
31060,7,70.0
31061,6,60.0
31062,6,60.0
31063,6,60.0
31064,6,60.0
31065,3,30.0
31066,9,90.0
31067,5,50.0
31068,7,70.0
31069,7,70.0
31070,6,60.0
31071,5,50.0
31072,8,80.0
31073,7,70.0
31074,7,70.0
31075,4,40.0
31076,9,90.0
31077,4,40.0
31078,7,70.0
31079,6,60.0
31080,5,50.0
31081,6,60.0
31082,6,60.0
31083,5,50.0
31084,5,50.0
31085,9,90.0
31086,7,70.0
31087,3,30.0
31088,3,30.0
31089,6,60.0
31090,5,50.0
31091,8,80.0
31092,7,70.0
31093,2,20.0
31094,8,80.0
31095,3,30.0
31096,6,60.0
31097,4,40.0
31098,5,50.0
31099,10,100.0
31100,7,70.0
31101,5,50.0
31102,7,70.0
31103,4,40.0
31104,7,70.0
31105,8,80.0
31106,7,70.0
31107,4,40.0
31108,4,40.0
31109,6,60.0
31110,8,80.0
31111,8,80.0
31112,8,80.0
31113,4,40.0
31114,6,60.0
31115,5,50.0
31116,9,90.0
31117,8,80.0
31118,6,60.0
31119,6,60.0
31120,5,50.0
31121,5,50.0
31122,6,60.0
31123,3,30.0
31124,6,60.0
31125,6,60.0
31126,5,50.0
31127,1,10.0
31128,4,40.0
31129,5,50.0
31130,5,50.0
31131,3,30.0
31132,5,50.0
31133,2,20.0
31134,8,80.0
31135,7,70.0
31136,7,70.0
31137,3,30.0
31138,6,60.0
31139,8,80.0
31140,5,50.0
31141,5,50.0
31142,6,60.0
31143,8,80.0
31144,8,80.0
31145,9,90.0
31146,8,80.0
31147,6,60.0
31148,4,40.0
31149,2,20.0
31150,8,80.0
31151,7,70.0
31152,7,70.0
31153,7,70.0
31154,7,70.0
31155,7,70.0
31156,3,30.0
31157,8,80.0
31158,3,30.0
31159,6,60.0
31160,5,50.0
31161,6,60.0
31162,6,60.0
31163,5,50.0
31164,9,90.0
31165,6,60.0
31166,6,60.0
31167,5,50.0
31168,3,30.0
31169,8,80.0
31170,2,20.0
31171,8,80.0
31172,9,90.0
31173,2,20.0
31174,10,100.0
31175,6,60.0
31176,3,30.0
31177,4,40.0
31178,7,70.0
31179,8,80.0
31180,6,60.0
31181,4,40.0
31182,6,60.0
31183,4,40.0
31184,7,70.0
31185,9,90.0
31186,6,60.0
31187,6,60.0
31188,9,90.0
31189,7,70.0
31190,7,70.0
31191,4,40.0
31192,6,60.0
31193,9,90.0
31194,7,70.0
31195,3,30.0
31196,6,60.0
31197,5,50.0
31198,9,90.0
31199,7,70.0
31200,4,40.0
31201,8,80.0
31202,3,30.0
31203,6,60.0
31204,6,60.0
31205,8,80.0
31206,8,80.0
31207,7,70.0
31208,3,30.0
31209,7,70.0
31210,5,50.0
31211,9,90.0
31212,2,20.0
31213,10,100.0
31214,9,90.0
31215,5,50.0
31216,5,50.0
31217,4,40.0
31218,5,50.0
31219,8,80.0
31220,7,70.0
31221,7,70.0
31222,5,50.0
31223,9,90.0
31224,3,30.0
31225,3,30.0
31226,3,30.0
31227,7,70.0
31228,6,60.0
31229,8,80.0
31230,9,90.0
31231,4,40.0
31232,7,70.0
31233,7,70.0
31234,4,40.0
31235,2,20.0
31236,7,70.0
31237,4,40.0
31238,8,80.0
31239,7,70.0
31240,6,60.0
31241,5,50.0
31242,8,80.0
31243,4,40.0
31244,3,30.0
31245,5,50.0
31246,8,80.0
31247,6,60.0
31248,4,40.0
31249,7,70.0
31250,5,50.0
31251,4,40.0
31252,5,50.0
31253,7,70.0
31254,4,40.0
31255,5,50.0
31256,5,50.0
31257,9,90.0
31258,5,50.0
31259,4,40.0
31260,6,60.0
31261,6,60.0
31262,2,20.0
31263,5,50.0
31264,7,70.0
31265,6,60.0
31266,3,30.0
31267,5,50.0
31268,8,80.0
31269,9,90.0
31270,3,30.0
31271,6,60.0
31272,7,70.0
31273,2,20.0
31274,4,40.0
31275,6,60.0
31276,6,60.0
31277,9,90.0
31278,5,50.0
31279,8,80.0
31280,5,50.0
31281,3,30.0
31282,3,30.0
31283,9,90.0
31284,6,60.0
31285,5,50.0
31286,9,90.0
31287,4,40.0
31288,6,60.0
31289,5,50.0
31290,7,70.0
31291,8,80.0
31292,8,80.0
31293,7,70.0
31294,6,60.0
31295,4,40.0
31296,7,70.0
31297,6,60.0
31298,9,90.0
31299,6,60.0
31300,7,70.0
31301,7,70.0
31302,4,40.0
31303,2,20.0
31304,6,60.0
31305,6,60.0
31306,6,60.0
31307,7,70.0
31308,4,40.0
31309,7,70.0
31310,7,70.0
31311,7,70.0
31312,6,60.0
31313,2,20.0
31314,5,50.0
31315,4,40.0
31316,6,60.0
31317,7,70.0
31318,5,50.0
31319,7,70.0
31320,8,80.0
31321,4,40.0
31322,8,80.0
31323,5,50.0
31324,5,50.0
31325,7,70.0
31326,8,80.0
31327,2,20.0
31328,7,70.0
31329,7,70.0
31330,8,80.0
31331,9,90.0
31332,7,70.0
31333,8,80.0
31334,7,70.0
31335,8,80.0
31336,8,80.0
31337,4,40.0
31338,5,50.0
31339,5,50.0
31340,4,40.0
31341,4,40.0
31342,8,80.0
31343,5,50.0
31344,2,20.0
31345,6,60.0
31346,7,70.0
31347,4,40.0
31348,3,30.0
31349,8,80.0
31350,2,20.0
31351,3,30.0
31352,7,70.0
31353,9,90.0
31354,4,40.0
31355,9,90.0
31356,6,60.0
31357,6,60.0
31358,7,70.0
31359,3,30.0
31360,6,60.0
31361,4,40.0
31362,6,60.0
31363,3,30.0
31364,5,50.0
31365,3,30.0
31366,4,40.0
31367,5,50.0
31368,4,40.0
31369,6,60.0
31370,5,50.0
31371,4,40.0
31372,9,90.0
31373,6,60.0
31374,6,60.0
31375,5,50.0
31376,6,60.0
31377,5,50.0
31378,8,80.0
31379,6,60.0
31380,9,90.0
31381,3,30.0
31382,5,50.0
31383,4,40.0
31384,5,50.0
31385,8,80.0
31386,8,80.0
31387,5,50.0
31388,8,80.0
31389,4,40.0
31390,8,80.0
31391,7,70.0
31392,5,50.0
31393,5,50.0
31394,4,40.0
31395,3,30.0
31396,8,80.0
31397,4,40.0
31398,8,80.0
31399,4,40.0
31400,5,50.0
31401,5,50.0
31402,6,60.0
31403,9,90.0
31404,4,40.0
31405,5,50.0
31406,4,40.0
31407,5,50.0
31408,6,60.0
31409,5,50.0
31410,4,40.0
31411,6,60.0
31412,7,70.0
31413,4,40.0
31414,6,60.0
31415,6,60.0
31416,7,70.0
31417,8,80.0
31418,8,80.0
31419,3,30.0
31420,9,90.0
31421,8,80.0
31422,9,90.0
31423,6,60.0
31424,5,50.0
31425,3,30.0
31426,7,70.0
31427,8,80.0
31428,5,50.0
31429,3,30.0
31430,6,60.0
31431,5,50.0
31432,7,70.0
31433,6,60.0
31434,6,60.0
31435,8,80.0
31436,3,30.0
31437,7,70.0
31438,3,30.0
31439,6,60.0
31440,5,50.0
31441,2,20.0
31442,7,70.0
31443,6,60.0
31444,9,90.0
31445,5,50.0
31446,9,90.0
31447,6,60.0
31448,9,90.0
31449,9,90.0
31450,7,70.0
31451,7,70.0
31452,5,50.0
31453,7,70.0
31454,7,70.0
31455,7,70.0
31456,5,50.0
31457,9,90.0
31458,4,40.0
31459,6,60.0
31460,8,80.0
31461,8,80.0
31462,7,70.0
31463,7,70.0
31464,5,50.0
31465,6,60.0
31466,9,90.0
31467,8,80.0
31468,7,70.0
31469,6,60.0
31470,5,50.0
31471,7,70.0
31472,4,40.0
31473,9,90.0
31474,4,40.0
31475,7,70.0
31476,4,40.0
31477,6,60.0
31478,5,50.0
31479,7,70.0
31480,7,70.0
31481,3,30.0
31482,6,60.0
31483,7,70.0
31484,7,70.0
31485,6,60.0
31486,7,70.0
31487,9,90.0
31488,3,30.0
31489,8,80.0
31490,6,60.0
31491,7,70.0
31492,6,60.0
31493,9,90.0
31494,4,40.0
31495,6,60.0
31496,6,60.0
31497,6,60.0
31498,7,70.0
31499,8,80.0
31500,6,60.0
31501,3,30.0
31502,3,30.0
31503,8,80.0
31504,8,80.0
31505,7,70.0
31506,4,40.0
31507,8,80.0
31508,6,60.0
31509,6,60.0
31510,6,60.0
31511,4,40.0
31512,6,60.0
31513,7,70.0
31514,10,100.0
31515,5,50.0
31516,7,70.0
31517,4,40.0
31518,7,70.0
31519,4,40.0
31520,9,90.0
31521,7,70.0
31522,5,50.0
31523,8,80.0
31524,3,30.0
31525,7,70.0
31526,8,80.0
31527,8,80.0
31528,8,80.0
31529,9,90.0
31530,7,70.0
31531,4,40.0
31532,5,50.0
31533,3,30.0
31534,7,70.0
31535,4,40.0
31536,2,20.0
31537,4,40.0
31538,6,60.0
31539,8,80.0
31540,7,70.0
31541,9,90.0
31542,6,60.0
31543,4,40.0
31544,5,50.0
31545,5,50.0
31546,5,50.0
31547,7,70.0
31548,7,70.0
31549,6,60.0
31550,4,40.0
31551,6,60.0
31552,6,60.0
31553,7,70.0
31554,9,90.0
31555,3,30.0
31556,7,70.0
31557,4,40.0
31558,6,60.0
31559,5,50.0
31560,6,60.0
31561,2,20.0
31562,2,20.0
31563,7,70.0
31564,7,70.0
31565,3,30.0
31566,5,50.0
31567,6,60.0
31568,7,70.0
31569,2,20.0
31570,4,40.0
31571,6,60.0
31572,4,40.0
31573,9,90.0
31574,8,80.0
31575,8,80.0
31576,8,80.0
31577,5,50.0
31578,4,40.0
31579,5,50.0
31580,2,20.0
31581,6,60.0
31582,7,70.0
31583,3,30.0
31584,9,90.0
31585,5,50.0
31586,7,70.0
31587,5,50.0
31588,4,40.0
31589,8,80.0
31590,8,80.0
31591,4,40.0
31592,5,50.0
31593,7,70.0
31594,5,50.0
31595,9,90.0
31596,8,80.0
31597,5,50.0
31598,7,70.0
31599,6,60.0
31600,7,70.0
31601,8,80.0
31602,6,60.0
31603,9,90.0
31604,8,80.0
31605,7,70.0
31606,8,80.0
31607,7,70.0
31608,1,10.0
31609,5,50.0
31610,2,20.0
31611,5,50.0
31612,4,40.0
31613,8,80.0
31614,6,60.0
31615,5,50.0
31616,7,70.0
31617,8,80.0
31618,8,80.0
31619,5,50.0
31620,7,70.0
31621,1,10.0
31622,3,30.0
31623,6,60.0
31624,7,70.0
31625,8,80.0
31626,5,50.0
31627,8,80.0
31628,6,60.0
31629,6,60.0
31630,8,80.0
31631,4,40.0
31632,8,80.0
31633,4,40.0
31634,7,70.0
31635,2,20.0
31636,8,80.0
31637,8,80.0
31638,9,90.0
31639,4,40.0
31640,8,80.0
31641,9,90.0
31642,8,80.0
31643,8,80.0
31644,6,60.0
31645,4,40.0
31646,3,30.0
31647,6,60.0
31648,9,90.0
31649,9,90.0
31650,8,80.0
31651,8,80.0
31652,7,70.0
31653,6,60.0
31654,7,70.0
31655,5,50.0
31656,2,20.0
31657,6,60.0
31658,6,60.0
31659,5,50.0
31660,7,70.0
31661,3,30.0
31662,7,70.0
31663,6,60.0
31664,9,90.0
31665,8,80.0
31666,8,80.0
31667,4,40.0
31668,6,60.0
31669,3,30.0
31670,8,80.0
31671,7,70.0
31672,10,100.0
31673,9,90.0
31674,7,70.0
31675,7,70.0
31676,7,70.0
31677,8,80.0
31678,8,80.0
31679,5,50.0
31680,2,20.0
31681,6,60.0
31682,9,90.0
31683,10,100.0
31684,2,20.0
31685,4,40.0
31686,6,60.0
31687,6,60.0
31688,5,50.0
31689,6,60.0
31690,7,70.0
31691,5,50.0
31692,5,50.0
31693,8,80.0
31694,7,70.0
31695,9,90.0
31696,4,40.0
31697,5,50.0
31698,5,50.0
31699,6,60.0
31700,6,60.0
31701,5,50.0
31702,5,50.0
31703,5,50.0
31704,4,40.0
31705,5,50.0
31706,7,70.0
31707,2,20.0
31708,5,50.0
31709,4,40.0
31710,4,40.0
31711,9,90.0
31712,6,60.0
31713,4,40.0
31714,8,80.0
31715,1,10.0
31716,6,60.0
31717,6,60.0
31718,2,20.0
31719,3,30.0
31720,6,60.0
31721,8,80.0
31722,7,70.0
31723,8,80.0
31724,5,50.0
31725,6,60.0
31726,8,80.0
31727,8,80.0
31729,4,40.0
31730,8,80.0
31731,6,60.0
31732,6,60.0
31733,9,90.0
31734,4,40.0
31735,7,70.0
31736,6,60.0
31737,4,40.0
31738,6,60.0
31739,4,40.0
31740,8,80.0
31741,6,60.0
31742,5,50.0
31743,6,60.0
31744,5,50.0
31745,8,80.0
31746,7,70.0
31747,8,80.0
31748,7,70.0
31749,9,90.0
31750,7,70.0
31751,5,50.0
31752,8,80.0
31753,5,50.0
31754,7,70.0
31755,9,90.0
31756,4,40.0
31757,9,90.0
31758,7,70.0
31759,5,50.0
31760,5,50.0
31761,7,70.0
31762,6,60.0
31763,9,90.0
31764,7,70.0
31765,5,50.0
31766,4,40.0
31767,6,60.0
31768,3,30.0
31769,8,80.0
31770,5,50.0
31771,6,60.0
31772,9,90.0
31773,5,50.0
31774,4,40.0
31775,7,70.0
31776,3,30.0
31777,10,100.0
31778,4,40.0
31779,7,70.0
31780,8,80.0
31781,6,60.0
31782,7,70.0
31783,3,30.0
31784,6,60.0
31785,7,70.0
31786,5,50.0
31787,8,80.0
31788,9,90.0
31789,3,30.0
31790,2,20.0
31791,2,20.0
31792,2,20.0
31793,7,70.0
31794,5,50.0
31795,7,70.0
31796,9,90.0
31797,2,20.0
31798,6,60.0
31799,5,50.0
31800,8,80.0
31801,5,50.0
31802,5,50.0
31803,7,70.0
31804,2,20.0
31805,7,70.0
31806,4,40.0
31807,7,70.0
31808,6,60.0
31809,6,60.0
31810,5,50.0
31811,6,60.0
31812,7,70.0
31813,8,80.0
31814,5,50.0
31815,8,80.0
31816,7,70.0
31817,7,70.0
31818,6,60.0
31819,6,60.0
31820,8,80.0
31821,6,60.0
31822,7,70.0
31823,8,80.0
31824,3,30.0
31825,6,60.0
31826,4,40.0
31827,6,60.0
31828,7,70.0
31829,4,40.0
31830,5,50.0
31831,5,50.0
31832,8,80.0
31833,7,70.0
31834,4,40.0
31835,7,70.0
31836,3,30.0
31837,7,70.0
31838,7,70.0
31839,6,60.0
31840,4,40.0
31841,8,80.0
31842,7,70.0
31843,9,90.0
31844,6,60.0
31845,5,50.0
31846,8,80.0
31847,10,100.0
31848,6,60.0
31849,3,30.0
31850,6,60.0
31851,5,50.0
31852,4,40.0
31853,5,50.0
31854,8,80.0
31855,2,20.0
31856,8,80.0
31857,7,70.0
31858,5,50.0
31859,8,80.0
31860,7,70.0
31861,4,40.0
31862,8,80.0
31863,6,60.0
31864,8,80.0
31865,4,40.0
31866,3,30.0
31867,8,80.0
31868,4,40.0
31869,7,70.0
31870,6,60.0
31871,8,80.0
31872,6,60.0
31873,6,60.0
31874,5,50.0
31875,10,100.0
31876,7,70.0
31877,8,80.0
31878,6,60.0
31879,5,50.0
31880,6,60.0
31881,3,30.0
31882,9,90.0
31883,8,80.0
31884,6,60.0
31885,6,60.0
31886,6,60.0
31887,9,90.0
31888,6,60.0
31889,5,50.0
31890,3,30.0
31891,3,30.0
31892,3,30.0
31893,9,90.0
31894,8,80.0
31895,1,10.0
31896,7,70.0
31897,8,80.0
31898,6,60.0
31899,7,70.0
31900,5,50.0
31901,5,50.0
31902,8,80.0
31903,4,40.0
31904,7,70.0
31905,7,70.0
31906,5,50.0
31907,9,90.0
31908,6,60.0
31909,5,50.0
31910,4,40.0
31911,5,50.0
31912,1,10.0
31913,3,30.0
31914,8,80.0
31915,5,50.0
31916,6,60.0
31917,4,40.0
31918,3,30.0
31919,4,40.0
31920,6,60.0
31921,8,80.0
31922,5,50.0
31923,9,90.0
31924,7,70.0
31925,5,50.0
31926,4,40.0
31927,9,90.0
31928,8,80.0
31929,2,20.0
31930,6,60.0
31931,6,60.0
31932,6,60.0
31933,8,80.0
31934,7,70.0
31935,7,70.0
31936,8,80.0
31937,3,30.0
31938,4,40.0
31939,6,60.0
31940,4,40.0
31941,3,30.0
31942,4,40.0
31943,5,50.0
31944,5,50.0
31945,9,90.0
31946,6,60.0
31947,3,30.0
31948,7,70.0
31949,3,30.0
31950,7,70.0
31951,10,100.0
31952,7,70.0
31953,6,60.0
31954,1,10.0
31955,3,30.0
31956,9,90.0
31957,7,70.0
31958,9,90.0
31959,9,90.0
31960,7,70.0
31961,7,70.0
31962,6,60.0
31963,4,40.0
31964,4,40.0
31965,7,70.0
31966,3,30.0
31967,5,50.0
31968,7,70.0
31969,1,10.0
31970,4,40.0
31971,8,80.0
31972,9,90.0
31973,7,70.0
31974,4,40.0
31975,8,80.0
31976,7,70.0
31977,5,50.0
31978,7,70.0
31979,8,80.0
31980,1,10.0
31981,9,90.0
31982,3,30.0
31983,7,70.0
31984,5,50.0
31985,10,100.0
31986,3,30.0
31987,5,50.0
31988,3,30.0
31989,7,70.0
31990,7,70.0
31991,7,70.0
31992,7,70.0
31993,1,10.0
31994,8,80.0
31995,6,60.0
31996,9,90.0
31997,3,30.0
31998,7,70.0
31999,4,40.0
32000,7,70.0
32001,5,50.0
32002,9,90.0
32003,10,100.0
32004,6,60.0
32005,6,60.0
32006,8,80.0
32007,7,70.0
32008,3,30.0
32009,6,60.0
32010,8,80.0
32011,5,50.0
32012,4,40.0
32013,6,60.0
32014,5,50.0
32015,7,70.0
32016,6,60.0
32017,5,50.0
32018,6,60.0
32019,9,90.0
32020,6,60.0
32021,8,80.0
32022,7,70.0
32023,5,50.0
32024,8,80.0
32025,6,60.0
32026,6,60.0
32027,6,60.0
32028,3,30.0
32029,3,30.0
32030,7,70.0
32031,6,60.0
32032,4,40.0
32033,7,70.0
32034,6,60.0
32035,5,50.0
32036,3,30.0
32037,5,50.0
32038,8,80.0
32039,7,70.0
32040,8,80.0
32041,6,60.0
32042,7,70.0
32043,1,10.0
32044,6,60.0
32045,7,70.0
32046,8,80.0
32047,5,50.0
32048,7,70.0
32049,4,40.0
32050,5,50.0
32051,4,40.0
32052,7,70.0
32053,8,80.0
32054,8,80.0
32055,6,60.0
32056,7,70.0
32057,8,80.0
32058,5,50.0
32059,6,60.0
32060,5,50.0
32061,5,50.0
32062,3,30.0
32063,7,70.0
32064,1,10.0
32065,8,80.0
32066,6,60.0
32067,8,80.0
32068,7,70.0
32069,7,70.0
32070,5,50.0
32071,5,50.0
32072,6,60.0
